sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-6.106;11.022;2.405;8.485;4.879;0.613;1.074;-2.493;-0.993;0.339;-0.001;0.272;0.0;16.6;-30.2;-35.3;225.6;-14.0;-95.1;0.0;60.62;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;7621;2021-10-26 23:10:25:038
-4.535;11.633;3.094;8.973;3.179;2.361;0.519;-3.185;-2.179;0.339;-0.001;0.272;0.0;21.3;-31.2;-28.8;224.9;-18.9;-75.3;0.0;60.62;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;7670;2021-10-26 23:10:25:087
-0.885;9.507;-0.064;9.438;0.364;2.643;-3.817;-2.125;-0.928;-0.41;0.585;0.916;0.0;23.8;-31.5;-25.8;224.0;-2.1;-74.4;0.0;60.62;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;7720;2021-10-26 23:10:25:137
-4.322;7.008;-3.65;8.011;5.152;-2.337;-0.076;1.539;5.477;-0.265;1.036;0.689;0.0;26.6;-31.1;-22.1;191.8;-20.3;-117.3;0.0;48.01;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;7771;2021-10-26 23:10:25:188
-4.009;5.759;2.175;7.412;5.77;2.83;0.584;2.748;0.032;-0.065;1.38;0.429;0.0;27.7;-30.5;-20.2;209.2;-34.5;-86.8;0.0;48.01;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;7820;2021-10-26 23:10:25:237
-0.335;4.593;-0.45;9.706;0.464;-1.331;-3.544;4.312;0.866;0.121;1.034;-0.088;0.0;30.0;-29.7;-17.0;208.8;-10.3;-86.0;0.0;48.01;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;7870;2021-10-26 23:10:25:287
-1.634;5.917;-1.752;9.112;2.217;-2.863;-3.047;3.427;2.284;0.052;1.06;-0.19;0.0;31.4;-29.1;-15.2;186.1;-6.0;-110.1;0.0;48.01;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;7921;2021-10-26 23:10:25:338
-3.808;8.7;-2.57;8.619;3.903;-2.586;-0.46;0.555;2.833;-0.361;1.827;0.284;0.0;32.0;-28.4;-14.0;188.5;-21.8;-104.1;0.0;48.01;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;7971;2021-10-26 23:10:25:388
-6.194;7.343;-6.316;6.23;5.219;-5.488;1.899;1.395;5.218;1.014;1.371;0.114;0.0;32.0;-28.4;-13.8;178.6;-28.8;-115.3;0.0;48.01;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8021;2021-10-26 23:10:25:438
-9.356;10.503;-5.878;6.675;6.153;-3.716;3.716;-0.662;4.913;1.709;0.465;-0.545;0.0;31.7;-28.3;-14.2;167.1;-31.6;-129.4;0.0;49.18;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8070;2021-10-26 23:10:25:487
-6.867;8.964;-7.798;5.665;5.665;-5.665;3.7;0.29;6.038;1.671;0.191;-0.693;0.0;31.1;-28.4;-15.0;168.8;-47.0;-130.3;0.0;49.18;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8121;2021-10-26 23:10:25:538
-3.384;13.641;6.745;8.964;2.887;2.739;-0.118;-4.392;-4.321;1.671;0.191;-0.693;0.0;30.7;-28.4;-16.0;192.5;-22.3;-103.1;0.0;49.18;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8170;2021-10-26 23:10:25:587
0.488;6.831;4.808;8.265;2.782;4.487;-4.32;2.589;-6.005;-0.978;0.593;-0.182;0.0;29.6;-29.0;-18.5;225.1;-6.8;-59.2;0.0;49.18;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8221;2021-10-26 23:10:25:638
-3.102;4.119;1.405;8.432;4.276;2.61;-1.358;4.768;-3.072;-2.679;1.819;0.599;0.0;28.9;-29.2;-20.4;223.2;-16.5;-61.5;0.0;49.18;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8271;2021-10-26 23:10:25:688
-5.462;9.627;1.417;8.48;4.769;1.25;0.972;-1.058;-2.663;-3.705;2.732;1.165;0.0;28.0;-29.6;-22.6;215.2;-29.1;-81.6;0.0;49.18;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8321;2021-10-26 23:10:25:738
-3.14;7.535;1.862;8.485;4.803;1.087;0.563;1.969;-0.503;-0.942;-0.55;-0.49;0.0;27.9;-29.6;-23.2;211.0;-30.6;-88.1;0.0;49.18;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8370;2021-10-26 23:10:25:787
-3.896;8.581;1.764;8.777;4.046;1.676;-0.177;0.413;-1.488;-0.44;-0.68;-0.237;0.0;26.8;-29.6;-24.4;221.9;-17.8;-73.2;0.0;44.0;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8421;2021-10-26 23:10:25:838
-4.44;7.712;0.99;8.452;4.836;1.178;0.408;1.052;-0.339;-0.178;-0.812;-0.234;0.0;25.8;-29.7;-25.5;217.2;-26.8;-82.8;0.0;44.0;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8470;2021-10-26 23:10:25:887
-4.32;7.726;2.338;8.298;4.635;2.418;0.146;1.053;-1.628;-0.078;-0.878;-0.207;0.0;24.4;-29.9;-28.0;225.0;-28.2;-73.8;0.0;44.0;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8520;2021-10-26 23:10:25:937
-4.543;7.858;1.687;8.38;4.774;1.796;0.205;0.999;-0.586;0.053;-1.001;-0.234;0.0;23.4;-30.2;-29.0;224.0;-28.5;-78.2;0.0;44.0;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8570;2021-10-26 23:10:25:987
-4.258;8.621;1.026;8.739;4.357;0.895;0.114;0.763;-0.022;0.212;-1.183;-0.344;0.0;22.4;-30.1;-30.1;223.2;-28.0;-81.7;0.0;44.0;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8620;2021-10-26 23:10:26:037
-4.409;8.21;2.489;8.557;4.243;2.227;-0.448;0.42;-0.656;0.212;-1.183;-0.344;0.0;21.2;-30.0;-30.9;223.5;-25.4;-81.9;0.0;44.0;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8671;2021-10-26 23:10:26:088
-5.421;8.866;2.68;8.14;5.057;2.083;1.096;-0.191;-0.823;0.212;-1.183;-0.344;0.0;19.3;-30.4;-31.8;230.2;-30.4;-72.5;0.0;36.66;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8720;2021-10-26 23:10:26:137
-4.854;9.517;2.19;8.471;4.621;1.748;0.738;-0.276;-0.264;0.423;-1.266;-0.385;0.0;17.9;-30.9;-32.3;226.9;-32.2;-79.4;0.0;36.66;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8770;2021-10-26 23:10:26:187
-6.532;12.279;0.825;8.461;4.65;1.724;1.15;-2.567;-1.419;0.41;-1.258;-0.366;0.0;15.8;-31.7;-32.9;227.7;-25.6;-76.7;0.0;36.66;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8821;2021-10-26 23:10:26:238
-2.621;9.232;0.146;9.098;3.658;-0.115;0.002;-1.371;1.983;0.74;-0.963;-0.151;0.0;15.1;-32.5;-32.9;224.2;-27.7;-87.5;0.0;36.66;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8871;2021-10-26 23:10:26:288
0.77;9.117;0.885;9.725;-0.828;0.958;-5.066;-0.101;0.365;0.407;-0.18;0.696;0.0;14.0;-33.6;-32.7;225.6;1.5;-83.0;0.0;36.66;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8921;2021-10-26 23:10:26:338
1.73;11.458;1.318;9.644;-1.408;1.092;-5.639;-2.434;0.046;0.28;0.492;1.393;0.0;14.2;-35.0;-31.3;224.5;9.2;-84.2;0.0;36.66;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;8971;2021-10-26 23:10:26:388
-0.933;11.477;1.67;9.658;0.828;1.489;-1.988;-2.325;-0.542;-0.112;1.142;1.94;0.0;15.2;-36.8;-28.9;221.0;-2.3;-82.9;0.0;36.66;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9021;2021-10-26 23:10:26:438
-3.784;6.924;-0.514;9.021;3.764;-0.795;0.402;1.11;1.338;-0.139;0.959;1.5;0.0;16.4;-38.3;-26.6;211.2;-22.6;-95.0;0.0;42.05;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9071;2021-10-26 23:10:26:488
-3.848;6.522;-0.658;8.461;4.879;-0.91;1.891;2.974;1.16;0.246;-0.424;-0.061;0.0;16.4;-39.2;-25.4;211.6;-31.9;-88.7;0.0;42.05;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9121;2021-10-26 23:10:26:538
0.9;7.116;0.557;9.759;-0.211;0.929;-2.026;2.748;0.374;0.486;-0.843;-0.435;0.0;16.3;-39.9;-24.4;209.2;-15.5;-93.1;0.0;42.05;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9171;2021-10-26 23:10:26:588
0.306;6.606;-0.682;9.759;-0.441;-0.857;-2.622;2.88;1.275;0.486;-0.843;-0.435;0.0;15.5;-40.9;-24.0;211.2;7.5;-92.4;0.0;42.05;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9220;2021-10-26 23:10:26:637
-3.41;8.475;1.828;8.59;4.276;2.03;-1.385;1.273;-0.767;0.068;0.958;0.717;0.0;13.6;-41.6;-24.2;212.7;-25.8;-76.7;0.0;42.05;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9270;2021-10-26 23:10:26:687
-13.734;7.745;-1.79;5.21;8.207;1.307;10.308;1.617;-1.425;-0.47;0.371;0.157;4.0;11.3;-42.2;-24.8;226.5;-50.3;-63.6;0.0;42.05;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9321;2021-10-26 23:10:26:738
-13.215;5.361;-5.517;4.238;8.294;-3.074;13.865;3.356;8.856;2.523;-3.217;-2.296;4.0;8.0;-43.0;-25.4;190.2;-54.2;-142.1;0.0;47.88;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9371;2021-10-26 23:10:26:788
-3.6;8.279;2.513;8.744;3.572;2.643;-0.214;1.162;-2.992;2.769;-3.0;-2.384;4.0;6.0;-43.5;-25.7;213.9;-48.9;-99.1;0.0;47.88;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9421;2021-10-26 23:10:26:838
-0.89;10.23;0.071;9.778;0.733;-0.172;-2.693;-2.271;-2.62;2.01;-2.201;-1.453;4.0;3.8;-44.0;-25.7;211.1;-9.3;-83.9;0.0;47.88;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9471;2021-10-26 23:10:26:888
-0.526;9.442;2.534;9.337;0.685;2.916;-4.826;-0.302;-1.995;-0.29;-0.984;0.871;4.0;2.6;-44.1;-25.6;210.6;-1.2;-89.2;0.0;47.88;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9521;2021-10-26 23:10:26:938
-4.05;12.2;6.292;8.418;2.768;4.204;-0.422;-3.128;-6.709;-1.278;-0.658;1.456;4.0;1.3;-43.4;-26.5;211.6;-17.2;-62.1;0.0;47.88;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9571;2021-10-26 23:10:26:988
-4.054;7.978;2.312;9.088;3.323;1.585;-0.54;-1.549;-2.603;-0.887;-0.938;1.025;4.0;0.5;-43.1;-27.1;214.1;-18.4;-75.7;0.0;47.88;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9621;2021-10-26 23:10:27:038
-3.236;7.709;5.787;7.408;3.122;5.622;-0.281;1.758;-4.059;-0.426;-2.894;-0.111;13.0;-1.3;-43.6;-27.1;210.0;-18.6;-52.8;0.0;46.42;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9671;2021-10-26 23:10:27:088
-3.422;8.447;4.947;7.944;3.223;4.76;-0.489;0.435;-3.117;0.041;-3.363;-0.756;13.0;-7.0;-27.2;-9.5;191.2;-19.8;-60.2;0.0;46.42;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9721;2021-10-26 23:10:27:138
-4.614;7.542;6.635;6.651;4.338;5.751;0.789;0.974;-4.048;0.041;-3.363;-0.756;13.0;-9.1;-28.6;-6.8;183.1;-22.8;-51.0;0.0;46.42;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9771;2021-10-26 23:10:27:188
-6.008;7.288;4.99;6.642;5.612;4.535;1.416;0.829;-2.148;0.587;-4.067;-1.834;13.0;-7.1;-33.2;-6.9;186.0;-28.1;-51.8;0.0;46.42;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9820;2021-10-26 23:10:27:237
-7.59;6.173;3.667;5.765;7.187;3.357;2.693;1.611;-0.671;0.777;-3.122;-1.939;13.0;-8.3;-34.0;-2.9;175.2;-47.1;-59.8;0.0;46.42;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9870;2021-10-26 23:10:27:287
-8.068;5.584;0.325;5.574;8.006;1.01;3.241;2.0;1.168;0.998;-1.583;-1.917;13.0;-9.2;-35.0;-0.1;173.0;-54.7;-79.7;0.0;46.42;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9920;2021-10-26 23:10:27:337
-3.226;6.575;1.318;8.073;5.416;1.312;2.227;2.275;3.597;1.287;-0.61;-1.793;13.0;-7.9;-36.8;1.3;184.5;-55.8;-92.8;0.0;46.42;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;9970;2021-10-26 23:10:27:387
-5.615;8.236;-0.586;8.135;5.444;-0.579;-0.536;-0.794;3.222;1.481;-0.063;-1.048;23.0;-6.2;-41.0;0.8;176.2;-38.2;-77.5;0.0;42.68;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10021;2021-10-26 23:10:27:438
-4.954;9.519;0.126;8.662;4.597;0.024;-0.515;-2.323;2.518;1.489;0.182;-0.295;23.0;-5.8;-40.9;3.0;177.1;-33.7;-94.1;0.0;42.68;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10071;2021-10-26 23:10:27:488
-4.813;8.226;-0.177;8.442;4.99;0.0;-1.23;-0.826;2.024;1.29;-0.233;0.582;23.0;-3.4;-45.4;5.9;171.1;-29.3;-91.9;0.0;42.68;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10121;2021-10-26 23:10:27:538
-5.354;10.146;1.833;8.605;4.482;1.422;-0.522;-2.066;-0.842;1.189;-0.499;0.534;23.0;-2.4;-45.2;7.4;169.6;-27.4;-76.8;0.0;42.68;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10171;2021-10-26 23:10:27:588
-3.157;11.07;1.965;9.371;2.437;1.556;-2.09;-3.042;-0.817;1.14;-1.125;0.551;23.0;-1.2;-45.2;9.4;167.5;-24.4;-84.9;0.0;42.68;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10220;2021-10-26 23:10:27:637
-2.946;11.58;1.658;9.438;2.289;1.369;-2.091;-3.038;-0.08;1.14;-1.125;0.551;23.0;0.1;-44.6;11.7;164.9;-13.5;-81.7;0.0;42.68;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10271;2021-10-26 23:10:27:688
-2.556;10.955;3.004;9.194;2.155;2.643;-2.092;-3.194;-0.723;1.15;-2.763;0.598;0.0;1.7;-44.0;13.9;163.2;-12.4;-77.8;0.0;50.46;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10321;2021-10-26 23:10:27:738
-2.853;8.387;0.811;9.232;3.242;0.68;-2.001;-0.231;0.271;1.102;-3.145;0.511;0.0;3.5;-42.8;17.1;159.7;-13.9;-78.0;0.0;50.46;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10371;2021-10-26 23:10:27:788
-5.043;7.441;-0.933;8.15;5.368;-0.991;0.221;0.994;2.318;1.061;-2.034;0.157;0.0;4.6;-36.7;19.7;150.7;-25.9;-93.3;0.0;50.46;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10421;2021-10-26 23:10:27:838
-3.674;7.082;-0.765;8.701;4.415;-1.01;0.374;1.724;2.076;1.11;-1.27;-0.177;0.0;7.4;-34.2;23.4;143.8;-26.8;-96.6;0.0;50.46;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10470;2021-10-26 23:10:27:887
-2.53;6.194;-0.359;9.06;3.749;-0.244;-1.442;2.833;1.255;1.355;-0.576;-0.401;0.0;9.1;-33.4;24.6;142.0;-22.5;-95.8;0.0;50.46;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10520;2021-10-26 23:10:27:937
-3.142;5.021;0.093;8.068;5.574;-0.182;-1.041;3.629;0.315;1.311;-0.925;-0.399;0.0;9.7;-30.6;27.4;143.1;-24.8;-86.7;0.0;50.46;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10571;2021-10-26 23:10:27:988
-4.835;5.014;-2.245;6.67;6.512;-3.05;0.534;3.903;2.411;1.265;-1.148;-0.373;0.0;10.3;-30.9;27.8;132.0;-36.9;-101.4;0.0;50.46;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10621;2021-10-26 23:10:28:038
-5.541;5.601;-3.011;6.46;6.57;-3.366;1.516;3.38;2.409;1.083;-0.211;-0.89;11.0;9.7;-29.8;28.7;122.4;-41.6;-114.6;0.0;55.97;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10671;2021-10-26 23:10:28:088
-4.543;7.899;-5.141;7.456;4.219;-4.774;-0.486;0.693;4.269;1.154;0.873;-0.96;11.0;9.1;-29.8;29.0;128.3;-26.7;-123.0;0.0;55.97;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10721;2021-10-26 23:10:28:138
-9.186;9.22;-7.156;6.005;6.211;-4.645;2.687;-1.208;5.781;1.154;0.873;-0.96;11.0;8.0;-29.0;28.9;124.1;-31.7;-126.3;0.0;55.97;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10770;2021-10-26 23:10:28:187
-7.64;6.103;-6.364;5.162;6.306;-5.454;2.435;1.752;3.965;0.688;1.426;-0.968;11.0;8.8;-30.2;28.3;116.8;-44.7;-124.6;0.0;55.97;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10820;2021-10-26 23:10:28:237
-6.221;11.544;-0.445;8.734;4.458;0.148;0.616;-2.423;-0.337;0.561;1.128;-0.733;11.0;8.9;-29.8;27.9;138.1;-27.0;-89.0;0.0;55.97;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10870;2021-10-26 23:10:28:287
-1.429;8.1;2.527;9.194;1.805;2.897;-4.057;-2.476;-5.495;0.474;-1.575;0.727;11.0;9.4;-30.3;27.4;143.0;-8.0;-75.8;0.0;55.97;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10921;2021-10-26 23:10:28:338
-2.513;2.702;2.838;5.727;5.023;6.177;-2.965;4.65;-4.531;0.306;-2.064;0.962;11.0;9.2;-31.1;26.3;150.3;-20.3;-66.5;0.0;42.8;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;10971;2021-10-26 23:10:28:388
-4.844;9.639;2.08;8.667;3.462;3.007;-3.62;1.829;-4.843;-1.012;-3.022;1.074;15.0;8.0;-32.1;25.9;157.3;-16.3;-53.5;0.0;42.8;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11021;2021-10-26 23:10:28:438
-4.538;8.368;-0.701;8.729;4.434;-0.541;0.793;-0.473;0.887;-0.789;-2.007;0.522;15.0;6.0;-32.4;25.4;140.3;-26.9;-93.5;0.0;42.8;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11071;2021-10-26 23:10:28:488
-2.671;8.571;1.924;9.179;2.82;1.992;-2.141;0.0;-1.457;-0.291;-1.144;0.478;15.0;5.6;-33.8;23.9;147.9;-16.5;-78.7;0.0;42.8;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11121;2021-10-26 23:10:28:538
-3.813;8.384;1.661;8.744;4.08;1.748;-1.183;0.11;-0.875;-0.056;-0.591;0.482;15.0;5.2;-34.3;23.3;146.9;-21.7;-80.0;0.0;42.8;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11170;2021-10-26 23:10:28:587
-4.121;7.956;2.154;8.466;4.401;2.265;-0.308;0.763;-1.368;-0.261;-0.384;0.424;15.0;5.6;-34.8;22.3;149.7;-26.1;-75.7;0.0;42.8;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11220;2021-10-26 23:10:28:637
-4.136;8.135;1.227;8.653;4.405;1.384;-0.177;0.672;-0.619;-0.382;-0.279;0.322;15.0;4.9;-34.7;21.5;150.4;-26.7;-75.0;0.0;47.81;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11270;2021-10-26 23:10:28:687
-3.197;8.439;1.019;9.131;3.414;1.077;-1.014;0.381;0.209;-0.381;-0.175;0.263;15.0;5.0;-36.2;21.1;150.4;-22.7;-84.3;0.0;47.81;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11321;2021-10-26 23:10:28:738
-3.901;8.803;1.946;8.772;3.936;1.93;-0.316;-0.001;-0.626;-0.337;0.118;0.102;12.0;4.9;-35.9;20.7;152.0;-21.1;-78.4;0.0;47.81;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11371;2021-10-26 23:10:28:788
-5.031;9.84;2.343;8.586;4.3;1.982;0.621;-1.06;-0.765;-0.262;0.185;0.088;12.0;5.5;-36.1;20.5;152.8;-24.7;-78.8;0.0;47.81;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11421;2021-10-26 23:10:28:838
-5.866;8.803;1.847;8.006;5.301;1.997;1.545;0.027;-0.985;-0.264;0.185;0.03;12.0;5.3;-35.5;20.2;152.3;-32.7;-76.0;0.0;47.81;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11471;2021-10-26 23:10:28:888
-6.96;8.952;0.746;7.628;6.009;1.374;2.767;-0.352;0.533;-0.378;0.657;-0.361;12.0;5.5;-35.9;21.9;146.2;-38.0;-86.4;0.0;47.81;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11520;2021-10-26 23:10:28:937
-6.781;7.432;0.679;7.389;6.421;0.584;3.203;0.504;0.599;-0.4;0.707;-0.438;12.0;4.9;-35.0;23.9;147.5;-38.7;-78.9;0.0;47.81;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11570;2021-10-26 23:10:28:987
-1.397;8.37;-1.776;9.462;1.599;-2.021;-3.327;-0.071;3.214;0.076;0.93;-0.32;12.0;4.8;-34.2;25.6;143.2;-30.0;-92.5;0.0;51.54;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11620;2021-10-26 23:10:29:037
-4.792;13.629;0.019;9.251;3.251;-0.158;-1.456;-4.013;1.661;0.611;0.334;0.188;0.0;4.6;-31.9;28.6;137.5;-19.4;-91.0;0.0;51.54;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11671;2021-10-26 23:10:29:088
-1.701;11.178;3.54;9.251;1.25;3.002;-2.456;-2.807;-2.667;0.809;-0.952;0.845;0.0;5.0;-29.6;30.5;139.1;-15.1;-75.8;0.0;51.54;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11721;2021-10-26 23:10:29:138
-4.617;5.237;-2.927;8.169;5.143;-1.757;-1.056;2.537;1.462;0.68;-1.192;0.872;0.0;5.5;-27.9;32.2;131.4;-17.5;-90.0;0.0;51.54;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11770;2021-10-26 23:10:29:187
-8.04;4.263;-1.467;4.688;8.538;-1.135;3.97;4.518;1.645;0.619;-0.838;0.549;0.0;6.8;-25.6;33.9;100.7;-44.5;-134.8;0.0;51.54;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11820;2021-10-26 23:10:29:237
-2.92;6.438;0.71;8.715;4.329;1.226;-0.147;2.243;-0.599;0.619;-0.838;0.549;0.0;7.4;-24.1;34.0;129.2;-26.2;-82.0;0.0;51.54;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11871;2021-10-26 23:10:29:288
-1.357;4.447;-0.38;9.404;2.624;-0.943;-3.689;4.148;0.518;0.42;0.662;-1.191;0.0;6.7;-23.8;33.7;126.3;-20.5;-89.7;0.0;50.48;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11920;2021-10-26 23:10:29:337
-0.825;5.852;-0.208;9.725;1.173;-0.421;-4.56;3.424;0.516;0.357;-0.586;-0.027;0.0;5.9;-24.2;31.8;125.6;-8.3;-97.7;0.0;50.48;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;11971;2021-10-26 23:10:29:388
-4.954;9.021;-1.979;7.954;5.162;-2.5;0.776;-0.445;2.167;0.705;-1.176;1.061;0.0;5.7;-25.1;30.8;128.8;-13.4;-93.9;0.0;50.48;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;12021;2021-10-26 23:10:29:438
-11.264;9.531;-5.893;5.895;6.895;-3.735;5.525;-0.429;5.255;1.024;0.424;-0.072;0.0;6.0;-26.5;29.3;111.9;-44.7;-122.4;0.0;50.48;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;12071;2021-10-26 23:10:29:488
-9.627;4.05;-5.392;4.817;7.872;-3.318;7.597;-1.693;3.472;0.484;1.203;-0.982;0.0;6.4;-27.5;28.6;105.3;-53.4;-124.6;0.0;50.48;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;12121;2021-10-26 23:10:29:538
-3.98;7.623;-1.61;7.513;4.966;-3.879;-0.651;3.329;3.313;-0.138;2.07;-1.877;0.0;7.2;-27.7;28.2;113.5;-40.0;-143.1;0.0;50.48;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;12170;2021-10-26 23:10:29:587
-3.367;17.016;7.513;8.959;1.116;3.836;-2.39;-8.969;-9.094;-0.28;0.089;-0.291;0.0;7.7;-27.8;27.5;144.7;-16.5;-67.1;0.0;50.48;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;12221;2021-10-26 23:10:29:638
-2.041;4.105;0.323;8.562;4.774;0.192;-4.453;0.004;-3.564;-0.397;-1.372;0.889;0.0;8.0;-28.5;25.6;138.8;-29.1;-88.7;0.0;59.63;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;12270;2021-10-26 23:10:29:687
-1.957;8.588;-0.478;9.529;2.255;-0.503;-3.214;0.133;0.12;-0.689;-2.271;1.517;0.0;8.4;-28.9;24.3;140.5;-8.7;-93.6;0.0;59.63;39.4689;-0.34092;69.9;NaN;;16.029;;0 / 31;12320;2021-10-26 23:10:29:737
